PESTNAME,DateTime,Head_m
7008,2010-08-25 00:00:00,1553.20041
7008,2010-08-26 00:00:00,1553.1854
7008,2010-08-27 00:00:00,1553.17408
7008,2010-08-28 00:00:00,1553.15488
7008,2010-08-29 00:00:00,1553.13442
7008,2010-08-30 00:00:00,1553.12271
7008,2010-08-31 00:00:00,1553.10673
7008,2010-09-01 00:00:00,1553.09952
7008,2010-09-02 00:00:00,1553.09405
7008,2010-09-03 00:00:00,1553.08279
7008,2010-09-04 00:00:00,1553.07165
7008,2010-09-05 00:00:00,1553.05356
7008,2010-09-06 00:00:00,1553.0417
7008,2010-09-07 00:00:00,1553.03133
7008,2010-09-08 00:00:00,1553.0269
7008,2010-09-09 00:00:00,1553.01344
7008,2010-09-10 00:00:00,1553.01181
7008,2010-09-11 00:00:00,1553.01873
7008,2010-09-12 00:00:00,1553.02468
7008,2010-09-13 00:00:00,1553.02542
7008,2010-09-14 00:00:00,1553.02012
7008,2010-09-15 00:00:00,1553.0134
7008,2010-09-16 00:00:00,1553.00577
7008,2010-09-17 00:00:00,1552.99378
7008,2010-09-18 00:00:00,1552.98201
7008,2010-09-19 00:00:00,1552.97144
7008,2010-09-20 00:00:00,1552.96495
7008,2010-09-21 00:00:00,1552.95452
7008,2010-09-22 00:00:00,1552.94373
7008,2010-09-23 00:00:00,1552.93158
7008,2010-09-24 00:00:00,1552.91874
7008,2010-09-25 00:00:00,1552.90716
7008,2010-09-26 00:00:00,1552.90126
7008,2010-09-27 00:00:00,1552.89668
7008,2010-09-28 00:00:00,1552.88741
7008,2010-09-29 00:00:00,1552.87898
7008,2010-09-30 00:00:00,1552.86631
7008,2010-10-01 00:00:00,1552.85638
7008,2010-10-02 00:00:00,1552.84096
7008,2010-10-03 00:00:00,1552.82427
7008,2010-10-04 00:00:00,1552.81025
7008,2010-10-05 00:00:00,1552.80653
7008,2010-10-06 00:00:00,1552.80779
7008,2010-10-07 00:00:00,1552.80091
7008,2010-10-08 00:00:00,1552.79517
7008,2010-10-09 00:00:00,1552.7892
7008,2010-10-10 00:00:00,1552.78652
7008,2010-10-11 00:00:00,1552.75954
7008,2010-10-12 00:00:00,1552.69837
7008,2010-10-13 00:00:00,1552.58499
7008,2010-10-14 00:00:00,1552.56574
7008,2010-10-15 00:00:00,1552.60719
7008,2010-10-16 00:00:00,1552.63438
7008,2010-10-17 00:00:00,1552.61281
7008,2010-10-18 00:00:00,1552.5939
7008,2010-10-19 00:00:00,1552.57589
7008,2010-10-20 00:00:00,1552.5634
7008,2010-10-21 00:00:00,1552.54909
7008,2010-10-22 00:00:00,1552.53529
7008,2010-10-23 00:00:00,1552.51629
7008,2010-10-24 00:00:00,1552.50281
7008,2010-10-25 00:00:00,1552.49192
7008,2010-10-26 00:00:00,1552.47505
7008,2010-10-27 00:00:00,1552.44387
7008,2010-10-28 00:00:00,1552.42658
7008,2010-10-29 00:00:00,1552.40881
7008,2010-10-30 00:00:00,1552.39367
7008,2010-10-31 00:00:00,1552.37725
7008,2010-11-01 00:00:00,1552.36405
7008,2010-11-02 00:00:00,1552.35456
7008,2010-11-03 00:00:00,1552.34605
7008,2010-11-04 00:00:00,1552.3401
7008,2010-11-05 00:00:00,1552.33226
7008,2010-11-06 00:00:00,1552.32591
7008,2010-11-07 00:00:00,1552.31772
7008,2010-11-08 00:00:00,1552.30692
7008,2010-11-09 00:00:00,1552.30047
7008,2010-11-10 00:00:00,1552.29796
7008,2010-11-11 00:00:00,1552.29039
7008,2010-11-12 00:00:00,1552.28345
7008,2010-11-13 00:00:00,1552.27514
7008,2010-11-14 00:00:00,1552.27128
7008,2010-11-15 00:00:00,1552.266
7008,2010-11-16 00:00:00,1552.25695
7008,2010-11-17 00:00:00,1552.24662
7008,2010-11-18 00:00:00,1552.23998
7008,2010-11-19 00:00:00,1552.22797
7008,2010-11-20 00:00:00,1552.2172
7008,2010-11-21 00:00:00,1552.20313
7008,2010-11-22 00:00:00,1552.19224
7008,2010-11-23 00:00:00,1552.17673
7008,2010-11-24 00:00:00,1552.14676
7008,2010-11-25 00:00:00,1552.12877
7008,2010-11-26 00:00:00,1552.13444
7008,2010-11-27 00:00:00,1552.12577
7008,2010-11-28 00:00:00,1552.10891
7008,2010-11-29 00:00:00,1552.0868
7008,2010-11-30 00:00:00,1552.07815
7008,2010-12-01 00:00:00,1552.08039
7008,2010-12-02 00:00:00,1552.073
7008,2010-12-03 00:00:00,1552.06236
7008,2010-12-04 00:00:00,1552.05393
7008,2010-12-05 00:00:00,1552.0504
7008,2010-12-06 00:00:00,1552.04446
7008,2010-12-07 00:00:00,1552.03517
7008,2010-12-08 00:00:00,1552.03239
7008,2010-12-09 00:00:00,1552.02691
7008,2010-12-10 00:00:00,1552.02031
7008,2010-12-11 00:00:00,1552.00998
7008,2010-12-12 00:00:00,1552.008
7008,2010-12-13 00:00:00,1552.00525
7008,2010-12-14 00:00:00,1551.99792
7008,2010-12-15 00:00:00,1551.98698
7008,2010-12-16 00:00:00,1551.97614
7008,2010-12-17 00:00:00,1551.97137
7008,2010-12-18 00:00:00,1551.96701
7008,2010-12-19 00:00:00,1551.96153
7008,2010-12-20 00:00:00,1551.94631
7008,2010-12-21 00:00:00,1551.93444
7008,2010-12-22 00:00:00,1551.92792
7008,2010-12-23 00:00:00,1551.91282
7008,2010-12-24 00:00:00,1551.89913
7008,2010-12-25 00:00:00,1551.89209
7008,2010-12-26 00:00:00,1551.88218
7008,2010-12-27 00:00:00,1551.86474
7008,2010-12-28 00:00:00,1551.85535
7008,2010-12-29 00:00:00,1551.84574
7008,2010-12-30 00:00:00,1551.82464
7008,2010-12-31 00:00:00,1551.79954
7009,2010-04-22 00:00:00,1498.44593
7009,2010-04-23 00:00:00,1498.44507
7009,2010-04-24 00:00:00,1498.439
7009,2010-04-25 00:00:00,1498.43483
7009,2010-04-26 00:00:00,1498.43561
7009,2010-04-27 00:00:00,1498.43985
7009,2010-04-28 00:00:00,1498.43351
7009,2010-04-29 00:00:00,1498.42709
7009,2010-04-30 00:00:00,1498.42405
7009,2010-05-01 00:00:00,1498.42045
7009,2010-05-02 00:00:00,1498.41906
7009,2010-05-03 00:00:00,1498.41699
7009,2010-05-04 00:00:00,1498.41361
7009,2010-05-05 00:00:00,1498.41668
7009,2010-05-06 00:00:00,1498.41305
7009,2010-05-07 00:00:00,1498.41165
7009,2010-05-08 00:00:00,1498.42312
7009,2010-05-09 00:00:00,1498.44092
7009,2010-05-10 00:00:00,1498.45277
7009,2010-05-11 00:00:00,1498.45928
7009,2010-05-12 00:00:00,1498.46215
7009,2010-05-13 00:00:00,1498.40032
7009,2010-05-14 00:00:00,1498.22203
7009,2010-05-15 00:00:00,1498.20633
7009,2010-05-16 00:00:00,1498.19942
7009,2010-05-17 00:00:00,1498.23968
7009,2010-05-18 00:00:00,1498.39213
7009,2010-05-19 00:00:00,1498.2162
7009,2010-05-20 00:00:00,1498.37034
7009,2010-05-21 00:00:00,1498.42919
7009,2010-05-22 00:00:00,1498.32928
7009,2010-05-23 00:00:00,1498.48144
7009,2010-05-24 00:00:00,1498.66996
7009,2010-05-25 00:00:00,1498.72763
7009,2010-05-26 00:00:00,1498.68604
7009,2010-05-27 00:00:00,1498.54072
7009,2010-05-28 00:00:00,1498.55196
7009,2010-05-29 00:00:00,1498.6797
7009,2010-05-30 00:00:00,1498.91111
7009,2010-05-31 00:00:00,1498.99218
7009,2010-06-01 00:00:00,1499.06215
7009,2010-06-02 00:00:00,1499.13
7009,2010-06-03 00:00:00,1499.19304
7009,2010-06-04 00:00:00,1499.25489
7009,2010-06-05 00:00:00,1499.32031
7009,2010-06-06 00:00:00,1499.39162
7009,2010-06-07 00:00:00,1499.46466
7009,2010-06-08 00:00:00,1499.53428
7009,2010-06-09 00:00:00,1499.60198
7009,2010-06-10 00:00:00,1499.66311
7009,2010-06-11 00:00:00,1499.72353
7009,2010-06-12 00:00:00,1499.78467
7009,2010-06-13 00:00:00,1499.83329
7009,2010-06-14 00:00:00,1499.81019
7009,2010-06-15 00:00:00,1499.64297
7009,2010-06-16 00:00:00,1499.79088
7009,2010-06-17 00:00:00,1499.93776
7009,2010-06-18 00:00:00,1499.91315
7009,2010-06-19 00:00:00,1499.77725
7009,2010-06-20 00:00:00,1500.0023
7009,2010-06-21 00:00:00,1500.05284
7009,2010-06-22 00:00:00,1500.08389
7009,2010-06-23 00:00:00,1500.11494
7009,2010-06-24 00:00:00,1500.10949
7009,2010-06-25 00:00:00,1500.00793
7009,2010-06-26 00:00:00,1499.92531
7009,2010-06-27 00:00:00,1499.95421
7009,2010-06-28 00:00:00,1500.07847
7009,2010-06-29 00:00:00,1499.97709
7009,2010-06-30 00:00:00,1500.13572
7009,2010-07-01 00:00:00,1500.27897
7009,2010-07-02 00:00:00,1500.31194
7009,2010-07-03 00:00:00,1500.20652
7009,2010-07-04 00:00:00,1500.12149
7009,2010-07-05 00:00:00,1500.18347
7009,2010-07-06 00:00:00,1500.19043
7009,2010-07-07 00:00:00,1500.07959
7009,2010-07-08 00:00:00,1500.24014
7009,2010-07-09 00:00:00,1500.38169
7009,2010-07-10 00:00:00,1500.40234
7009,2010-07-11 00:00:00,1500.40911
7009,2010-07-12 00:00:00,1500.30375
7009,2010-07-13 00:00:00,1500.19517
7009,2010-07-14 00:00:00,1500.10809
7009,2010-07-15 00:00:00,1500.07584
7009,2010-07-16 00:00:00,1500.05811
7009,2010-07-17 00:00:00,1500.04335
7009,2010-07-18 00:00:00,1500.02714
7009,2010-07-19 00:00:00,1500.02662
7009,2010-07-20 00:00:00,1500.26073
7009,2010-07-21 00:00:00,1500.28734
7009,2010-07-22 00:00:00,1500.27767
7009,2010-07-23 00:00:00,1500.26783
7009,2010-07-24 00:00:00,1500.26396
7009,2010-07-25 00:00:00,1500.26198
7009,2010-07-26 00:00:00,1500.13497
7009,2010-07-27 00:00:00,1499.96101
7009,2010-07-28 00:00:00,1500.04376
7009,2010-07-29 00:00:00,1500.16705
7009,2010-07-30 00:00:00,1500.16138
7009,2010-07-31 00:00:00,1500.15198
7009,2010-08-01 00:00:00,1500.13426
7009,2010-08-02 00:00:00,1500.12987
7009,2010-08-03 00:00:00,1500.1159
7009,2010-08-04 00:00:00,1500.10255
7009,2010-08-05 00:00:00,1500.08533
7009,2010-08-06 00:00:00,1500.07578
7009,2010-08-07 00:00:00,1500.07054
7009,2010-08-08 00:00:00,1500.05946
7009,2010-08-09 00:00:00,1500.04032
7009,2010-08-10 00:00:00,1500.02558
7009,2010-08-11 00:00:00,1500.019
7009,2010-08-12 00:00:00,1500.01332
7009,2010-08-13 00:00:00,1500.00502
7009,2010-08-14 00:00:00,1499.98996
7009,2010-08-15 00:00:00,1499.97865
7009,2010-08-16 00:00:00,1499.96585
7009,2010-08-17 00:00:00,1499.94694
7009,2010-08-18 00:00:00,1499.92983
7009,2010-08-19 00:00:00,1499.91225
7009,2010-08-20 00:00:00,1499.89161
7009,2010-08-21 00:00:00,1499.86859
7009,2010-08-22 00:00:00,1499.84171
7009,2010-08-23 00:00:00,1499.80628
7009,2010-08-24 00:00:00,1499.77502
7009,2010-08-25 00:00:00,1499.74507
7009,2010-08-26 00:00:00,1499.71637
7009,2010-08-27 00:00:00,1499.6873
7009,2010-08-28 00:00:00,1499.65886
7009,2010-08-29 00:00:00,1499.62504
7009,2010-08-30 00:00:00,1499.59315
7009,2010-08-31 00:00:00,1499.56144
7009,2010-09-01 00:00:00,1499.52247
7009,2010-09-02 00:00:00,1499.48062
7009,2010-09-03 00:00:00,1499.45135
7009,2010-09-04 00:00:00,1499.42784
7009,2010-09-05 00:00:00,1499.40962
7009,2010-09-06 00:00:00,1499.39427
7009,2010-09-07 00:00:00,1499.38515
7009,2010-09-08 00:00:00,1499.37137
7009,2010-09-09 00:00:00,1499.35544
7009,2010-09-10 00:00:00,1499.34945
7009,2010-09-11 00:00:00,1499.35034
7009,2010-09-12 00:00:00,1499.3469
7009,2010-09-13 00:00:00,1499.3406
7009,2010-09-14 00:00:00,1499.32858
7009,2010-09-15 00:00:00,1499.31387
7009,2010-09-16 00:00:00,1499.29922
7009,2010-09-17 00:00:00,1499.286
7009,2010-09-18 00:00:00,1499.27026
7009,2010-09-19 00:00:00,1499.25911
7009,2010-09-20 00:00:00,1499.2484
7009,2010-09-21 00:00:00,1499.24215
7009,2010-09-22 00:00:00,1499.23382
7009,2010-09-23 00:00:00,1499.21988
7009,2010-09-24 00:00:00,1499.20991
7009,2010-09-25 00:00:00,1499.20287
7009,2010-09-26 00:00:00,1499.1958
7009,2010-09-27 00:00:00,1499.18569
7009,2010-09-28 00:00:00,1499.18068
7009,2010-09-29 00:00:00,1499.17213
7009,2010-09-30 00:00:00,1499.16377
7009,2010-10-01 00:00:00,1499.15138
7009,2010-10-02 00:00:00,1499.14209
7009,2010-10-03 00:00:00,1499.13312
7009,2010-10-04 00:00:00,1499.12187
7009,2010-10-05 00:00:00,1499.10918
7009,2010-10-06 00:00:00,1499.10329
7009,2010-10-07 00:00:00,1499.09585
7009,2010-10-08 00:00:00,1499.08463
7009,2010-10-09 00:00:00,1499.07574
7009,2010-10-10 00:00:00,1499.074
7009,2010-10-11 00:00:00,1499.06805
7009,2010-10-12 00:00:00,1499.05983
7009,2010-10-13 00:00:00,1499.05811
7009,2010-10-14 00:00:00,1499.05072
7009,2010-10-15 00:00:00,1499.04089
7009,2010-10-16 00:00:00,1499.03741
7009,2010-10-17 00:00:00,1499.03285
7009,2010-10-18 00:00:00,1499.0268
7009,2010-10-19 00:00:00,1499.01797
7009,2010-10-20 00:00:00,1499.0108
7009,2010-10-21 00:00:00,1499.00385
7009,2010-10-22 00:00:00,1498.99755
7009,2010-10-23 00:00:00,1498.98828
7009,2010-10-24 00:00:00,1498.98538
7009,2010-10-25 00:00:00,1498.98098
7009,2010-10-26 00:00:00,1498.98042
7009,2010-10-27 00:00:00,1498.97462
7009,2010-10-28 00:00:00,1498.97524
7009,2010-10-29 00:00:00,1498.97042
7009,2010-10-30 00:00:00,1498.96638
7009,2010-10-31 00:00:00,1498.96003
7009,2010-11-01 00:00:00,1498.95267
7009,2010-11-02 00:00:00,1498.94732
7009,2010-11-03 00:00:00,1498.94255
7009,2010-11-04 00:00:00,1498.93879
7009,2010-11-05 00:00:00,1498.93452
7009,2010-11-06 00:00:00,1498.93004
7009,2010-11-07 00:00:00,1498.92475
7009,2010-11-08 00:00:00,1498.91759
7009,2010-11-09 00:00:00,1498.91116
7009,2010-11-10 00:00:00,1498.90692
7009,2010-11-11 00:00:00,1498.89748
7009,2010-11-12 00:00:00,1498.89089
7009,2010-11-13 00:00:00,1498.88331
7009,2010-11-14 00:00:00,1498.88245
7009,2010-11-15 00:00:00,1498.88183
7009,2010-11-16 00:00:00,1498.87967
7009,2010-11-17 00:00:00,1498.8769
7009,2010-11-18 00:00:00,1498.88161
7009,2010-11-19 00:00:00,1498.88061
7009,2010-11-20 00:00:00,1498.87973
7009,2010-11-21 00:00:00,1498.87635
7009,2010-11-22 00:00:00,1498.87486
7009,2010-11-23 00:00:00,1498.86804
7009,2010-11-24 00:00:00,1498.84355
7009,2010-11-25 00:00:00,1498.83279
7009,2010-11-26 00:00:00,1498.84285
7009,2010-11-27 00:00:00,1498.84108
7009,2010-11-28 00:00:00,1498.8302
7009,2010-11-29 00:00:00,1498.81177
7009,2010-11-30 00:00:00,1498.80723
7009,2010-12-01 00:00:00,1498.80914
7009,2010-12-02 00:00:00,1498.80475
7009,2010-12-03 00:00:00,1498.79757
7009,2010-12-04 00:00:00,1498.78984
7009,2010-12-05 00:00:00,1498.7869
7009,2010-12-06 00:00:00,1498.78181
7009,2010-12-07 00:00:00,1498.77474
7009,2010-12-08 00:00:00,1498.77377
7009,2010-12-09 00:00:00,1498.7696
7009,2010-12-10 00:00:00,1498.76615
7009,2010-12-11 00:00:00,1498.75709
7009,2010-12-12 00:00:00,1498.75616
7009,2010-12-13 00:00:00,1498.75413
7009,2010-12-14 00:00:00,1498.7499
7009,2010-12-15 00:00:00,1498.74166
7009,2010-12-16 00:00:00,1498.73344
7009,2010-12-17 00:00:00,1498.73002
7009,2010-12-18 00:00:00,1498.73083
7009,2010-12-19 00:00:00,1498.7307
7009,2010-12-20 00:00:00,1498.72168
7009,2010-12-21 00:00:00,1498.71516
7009,2010-12-22 00:00:00,1498.71703
7009,2010-12-23 00:00:00,1498.70975
7009,2010-12-24 00:00:00,1498.70339
7009,2010-12-25 00:00:00,1498.70344
7009,2010-12-26 00:00:00,1498.70114
7009,2010-12-27 00:00:00,1498.69254
7009,2010-12-28 00:00:00,1498.6909
7009,2010-12-29 00:00:00,1498.68993
7009,2010-12-30 00:00:00,1498.67606
7009,2010-12-31 00:00:00,1498.66003
7010,2010-04-28 00:00:00,1571.520957
7010,2010-04-29 00:00:00,1571.515959
7010,2010-04-30 00:00:00,1571.502291
7010,2010-05-01 00:00:00,1571.479851
7010,2010-05-02 00:00:00,1571.456901
7010,2010-05-03 00:00:00,1571.433135
7010,2010-05-04 00:00:00,1571.441907
7010,2010-05-05 00:00:00,1571.450373
7010,2010-05-06 00:00:00,1571.442417
7010,2010-05-07 00:00:00,1571.431401
7010,2010-05-08 00:00:00,1571.443743
7010,2010-05-09 00:00:00,1571.439459
7010,2010-05-10 00:00:00,1571.431095
7010,2010-05-11 00:00:00,1571.420181
7010,2010-05-12 00:00:00,1571.427525
7010,2010-05-13 00:00:00,1571.427015
7010,2010-05-14 00:00:00,1571.427015
7010,2010-05-15 00:00:00,1571.428239
7010,2010-05-16 00:00:00,1571.437623
7010,2010-05-17 00:00:00,1571.460777
7010,2010-05-18 00:00:00,1571.485257
7010,2010-05-19 00:00:00,1571.535951
7010,2010-05-20 00:00:00,1571.560839
7010,2010-05-21 00:00:00,1571.596641
7010,2010-05-22 00:00:00,1571.615001
7010,2010-05-23 00:00:00,1571.629995
7010,2010-05-24 00:00:00,1571.628669
7010,2010-05-25 00:00:00,1571.622039
7010,2010-05-26 00:00:00,1571.619795
7010,2010-05-27 00:00:00,1571.612859
7010,2010-05-28 00:00:00,1571.621019
7010,2010-05-29 00:00:00,1571.632647
7010,2010-05-30 00:00:00,1571.645193
7010,2010-05-31 00:00:00,1571.652231
7010,2010-06-01 00:00:00,1571.661717
7010,2010-06-02 00:00:00,1571.665389
7010,2010-06-03 00:00:00,1571.673447
7010,2010-06-04 00:00:00,1571.702211
7010,2010-06-05 00:00:00,1571.733117
7010,2010-06-06 00:00:00,1571.794011
7010,2010-06-07 00:00:00,1571.863575
7010,2010-06-08 00:00:00,1571.914881
7010,2010-06-09 00:00:00,1571.933853
7010,2010-06-10 00:00:00,1571.951907
7010,2010-06-11 00:00:00,1571.955069
7010,2010-06-12 00:00:00,1571.957517
7010,2010-06-13 00:00:00,1571.946093
7010,2010-06-14 00:00:00,1571.935077
7010,2010-06-15 00:00:00,1571.943747
7010,2010-06-16 00:00:00,1571.941197
7010,2010-06-17 00:00:00,1571.948745
7010,2010-06-18 00:00:00,1571.938341
7010,2010-06-19 00:00:00,1571.918349
7010,2010-06-20 00:00:00,1571.895807
7010,2010-06-21 00:00:00,1571.870205
7010,2010-06-22 00:00:00,1571.859393
7010,2010-06-23 00:00:00,1571.861025
7010,2010-06-24 00:00:00,1571.859903
7010,2010-06-25 00:00:00,1571.854905
7010,2010-06-26 00:00:00,1571.845215
7010,2010-06-27 00:00:00,1571.826039
7010,2010-06-28 00:00:00,1571.827773
7010,2010-06-29 00:00:00,1571.815635
7010,2010-06-30 00:00:00,1571.810943
7010,2010-07-01 00:00:00,1571.807373
7010,2010-07-02 00:00:00,1571.791767
7010,2010-07-03 00:00:00,1571.780955
7010,2010-07-04 00:00:00,1571.772693
7010,2010-07-05 00:00:00,1571.764533
7010,2010-07-06 00:00:00,1571.748519
7010,2010-07-07 00:00:00,1571.730567
7010,2010-07-08 00:00:00,1571.712615
7010,2010-07-09 00:00:00,1571.715879
7010,2010-07-10 00:00:00,1571.732811
7010,2010-07-11 00:00:00,1571.758005
7010,2010-07-12 00:00:00,1571.772489
7010,2010-07-13 00:00:00,1571.769633
7010,2010-07-14 00:00:00,1571.754129
7010,2010-07-15 00:00:00,1571.728629
7010,2010-07-16 00:00:00,1571.700987
7010,2010-07-17 00:00:00,1571.670693
7010,2010-07-18 00:00:00,1571.647641
7010,2010-07-19 00:00:00,1571.618673
7010,2010-07-20 00:00:00,1571.576751
7010,2010-07-21 00:00:00,1571.557473
7010,2010-07-22 00:00:00,1571.549415
7010,2010-07-23 00:00:00,1571.524731
7010,2010-07-24 00:00:00,1571.491173
7010,2010-07-25 00:00:00,1571.474343
7010,2010-07-26 00:00:00,1571.465979
7010,2010-07-27 00:00:00,1571.447109
7010,2010-07-28 00:00:00,1571.461389
7010,2010-07-29 00:00:00,1571.466285
7010,2010-07-30 00:00:00,1571.478525
7010,2010-07-31 00:00:00,1571.471895
7010,2010-08-01 00:00:00,1571.470263
7010,2010-08-02 00:00:00,1571.460675
7010,2010-08-03 00:00:00,1571.445375
7010,2010-08-04 00:00:00,1571.443029
7010,2010-08-05 00:00:00,1571.414979
7010,2010-08-06 00:00:00,1571.407431
7010,2010-08-07 00:00:00,1571.382033
7010,2010-08-08 00:00:00,1571.369895
7010,2010-08-09 00:00:00,1571.356941
7010,2010-08-10 00:00:00,1571.367651
7010,2010-08-11 00:00:00,1571.381115
7010,2010-08-12 00:00:00,1571.370303
7010,2010-08-13 00:00:00,1571.339601
7010,2010-08-14 00:00:00,1571.335725
7010,2010-08-15 00:00:00,1571.326137
7010,2010-08-16 00:00:00,1571.311551
7010,2010-08-17 00:00:00,1571.293599
7010,2010-08-18 00:00:00,1571.280849
7010,2010-08-19 00:00:00,1571.280237
7010,2010-08-20 00:00:00,1571.279931
7010,2010-08-21 00:00:00,1571.276157
7010,2010-08-22 00:00:00,1571.268711
7010,2010-08-23 00:00:00,1571.251677
7010,2010-08-24 00:00:00,1571.249127
7010,2010-08-25 00:00:00,1571.233623
7010,2010-08-26 00:00:00,1571.219037
7010,2010-08-27 00:00:00,1571.201493
7010,2010-08-28 00:00:00,1571.183847
7010,2010-08-29 00:00:00,1571.173239
7010,2010-08-30 00:00:00,1571.169873
7010,2010-08-31 00:00:00,1571.167119
7010,2010-09-01 00:00:00,1571.167119
7010,2010-09-02 00:00:00,1571.162121
7010,2010-09-03 00:00:00,1571.148045
7010,2010-09-04 00:00:00,1571.146515
7010,2010-09-05 00:00:00,1571.131929
7010,2010-09-06 00:00:00,1571.127237
7010,2010-09-07 00:00:00,1571.131521
7010,2010-09-08 00:00:00,1571.123055
7010,2010-09-09 00:00:00,1571.137845
7010,2010-09-10 00:00:00,1571.179359
7010,2010-09-11 00:00:00,1571.193537
7010,2010-09-12 00:00:00,1571.183643
7010,2010-09-13 00:00:00,1571.176809
7010,2010-09-14 00:00:00,1571.160285
7010,2010-09-15 00:00:00,1571.155287
7010,2010-09-16 00:00:00,1571.144067
7010,2010-09-17 00:00:00,1571.136825
7010,2010-09-18 00:00:00,1571.126625
7010,2010-09-19 00:00:00,1571.122341
7010,2010-09-20 00:00:00,1571.111937
7010,2010-09-21 00:00:00,1571.112651
7010,2010-09-22 00:00:00,1571.106939
7010,2010-09-23 00:00:00,1571.118261
7010,2010-09-24 00:00:00,1571.115813
7010,2010-09-25 00:00:00,1571.104593
7010,2010-09-26 00:00:00,1571.096025
7010,2010-09-27 00:00:00,1571.083071
7010,2010-09-28 00:00:00,1571.072871
7010,2010-09-29 00:00:00,1571.058081
7010,2010-09-30 00:00:00,1571.051859
7010,2010-10-01 00:00:00,1571.050329
7010,2010-10-02 00:00:00,1571.045841
7010,2010-10-03 00:00:00,1571.044311
7010,2010-10-04 00:00:00,1571.042475
7010,2010-10-05 00:00:00,1571.065119
7010,2010-10-06 00:00:00,1571.071851
7010,2010-10-07 00:00:00,1571.080827
7010,2010-10-08 00:00:00,1571.084907
7010,2010-10-09 00:00:00,1571.094903
7010,2010-10-10 00:00:00,1571.093679
7010,2010-10-11 00:00:00,1571.090313
7010,2010-10-12 00:00:00,1571.088477
7010,2010-10-13 00:00:00,1571.091333
7010,2010-10-14 00:00:00,1571.091435
7010,2010-10-15 00:00:00,1571.083989
7010,2010-10-16 00:00:00,1571.084703
7010,2010-10-17 00:00:00,1571.083683
7010,2010-10-18 00:00:00,1571.080623
7010,2010-10-19 00:00:00,1571.080113
7010,2010-10-20 00:00:00,1571.080521
7010,2010-10-21 00:00:00,1571.079807
7010,2010-10-22 00:00:00,1571.074401
7010,2010-10-23 00:00:00,1571.074197
7010,2010-10-24 00:00:00,1571.105205
7010,2010-10-25 00:00:00,1571.121831
7010,2010-10-26 00:00:00,1571.139579
7010,2010-10-27 00:00:00,1571.151615
7010,2010-10-28 00:00:00,1571.159469
7010,2010-10-29 00:00:00,1571.156001
7010,2010-10-30 00:00:00,1571.157837
7010,2010-10-31 00:00:00,1571.155695
7010,2010-11-01 00:00:00,1571.154471
7010,2010-11-02 00:00:00,1571.150697
7010,2010-11-03 00:00:00,1571.149983
7010,2010-11-04 00:00:00,1571.151411
7010,2010-11-05 00:00:00,1571.154981
7010,2010-11-06 00:00:00,1571.151819
7010,2010-11-07 00:00:00,1571.147433
7010,2010-11-08 00:00:00,1571.156103
7010,2010-11-09 00:00:00,1571.166099
7010,2010-11-10 00:00:00,1571.164059
7010,2010-11-11 00:00:00,1571.152941
7010,2010-11-12 00:00:00,1571.143251
7010,2010-11-13 00:00:00,1571.134479
7010,2010-11-14 00:00:00,1571.128257
7010,2010-11-15 00:00:00,1571.119281
7010,2010-11-16 00:00:00,1571.105205
7010,2010-11-17 00:00:00,1571.071545
7010,2010-11-18 00:00:00,1571.063589
7010,2010-11-19 00:00:00,1571.042169
7010,2010-11-20 00:00:00,1571.031867
7010,2010-11-21 00:00:00,1571.026563
7010,2010-11-22 00:00:00,1571.008713
7010,2010-11-23 00:00:00,1571.006673
7010,2010-11-24 00:00:00,1570.982193
7010,2010-11-25 00:00:00,1570.966077
7010,2010-11-26 00:00:00,1570.953021
7010,2010-11-27 00:00:00,1570.942005
7010,2010-11-28 00:00:00,1570.936497
7010,2010-11-29 00:00:00,1570.940577
7010,2010-11-30 00:00:00,1570.932723
7010,2010-12-01 00:00:00,1570.926909
7010,2010-12-02 00:00:00,1570.934559
7010,2010-12-03 00:00:00,1570.940883
7010,2010-12-04 00:00:00,1570.944861
7010,2010-12-05 00:00:00,1570.950165
7010,2010-12-06 00:00:00,1570.950573
7010,2010-12-07 00:00:00,1570.946901
7010,2010-12-08 00:00:00,1570.946289
7010,2010-12-09 00:00:00,1570.942005
7010,2010-12-10 00:00:00,1570.942209
7010,2010-12-11 00:00:00,1570.941801
7010,2010-12-12 00:00:00,1570.943229
7010,2010-12-13 00:00:00,1570.941597
7010,2010-12-14 00:00:00,1570.943739
7010,2010-12-15 00:00:00,1570.949961
7010,2010-12-16 00:00:00,1570.948431
7010,2010-12-17 00:00:00,1570.934865
7010,2010-12-18 00:00:00,1570.919463
7010,2010-12-19 00:00:00,1570.915689
7010,2010-12-20 00:00:00,1570.910895
7010,2010-12-21 00:00:00,1570.907937
7010,2010-12-22 00:00:00,1570.898757
7010,2010-12-23 00:00:00,1570.889985
7010,2010-12-24 00:00:00,1570.894473
7010,2010-12-25 00:00:00,1570.897125
7010,2010-12-26 00:00:00,1570.886517
7010,2010-12-27 00:00:00,1570.872135
7010,2010-12-28 00:00:00,1570.874073
7010,2010-12-29 00:00:00,1570.872441
7010,2010-12-30 00:00:00,1570.875603
7010,2010-12-31 00:00:00,1570.867749
